ID,Sequence,Title,Notes,All_Day,Anchor_Type,SY_Month,SY_Day,SY_Start_Year,Origin_Gregorian_Date,Gregorian_First_Year,ShowOnCalendar,ShowInInspector,ShowNotesOnCalendar,Category,Rank,GY_Month,GY_Day,Nth,Weekday,Offset_Days,End_Gregorian_Date,End_TZ
OneOFF_StarSystem_0199,2000,Gliese 667 (142 G. Scorpii) - B,Star System No. 199 has now been reached by the Wave Front: Gliese 667 (142 G. Scorpii) - B,FALSE,GY_ONEOFF,,,,43117.01963,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,17,,,,,
OneOFF_StarSystem_0200,2010,Gliese 667 (142 G. Scorpii) - C,Star System No. 200 has now been reached by the Wave Front: Gliese 667 (142 G. Scorpii) - C,FALSE,GY_ONEOFF,,,,43117.04047,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,17,,,,,
OneOFF_StarSystem_0201,2020,WISE 0607+2429,Star System No. 201 has now been reached by the Wave Front: WISE 0607+2429,FALSE,GY_ONEOFF,,,,43117.291,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,17,,,,,
OneOFF_StarSystem_0202,2030,WISE 0313+7807,Star System No. 202 has now been reached by the Wave Front: WISE 0313+7807,FALSE,GY_ONEOFF,,,,43272.8875,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,21,,,,,
OneOFF_StarSystem_0203,2040,2MASS 1507-1627,Star System No. 203 has now been reached by the Wave Front: 2MASS 1507-1627,FALSE,GY_ONEOFF,,,,43316.35225,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,4,,,,,
OneOFF_StarSystem_0204,2050,"HD 4628 (96 G. Piscium, Gliese 33)","Star System No. 204 has now been reached by the Wave Front: HD 4628 (96 G. Piscium, Gliese 33)",FALSE,GY_ONEOFF,,,,43345.9375,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,2,,,,,
OneOFF_StarSystem_0205,2060,Beta Hydri,Star System No. 205 has now been reached by the Wave Front: Beta Hydri,FALSE,GY_ONEOFF,,,,43374.06175,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,1,,,,,
OneOFF_StarSystem_0206,2070,WISE J2000+3629,Star System No. 206 has now been reached by the Wave Front: WISE J2000+3629,FALSE,GY_ONEOFF,,,,43418.9875,2018,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,14,,,,,
OneOFF_StarSystem_0207,2080,GJ 3991 (G 203-47) - A,Star System No. 207 has now been reached by the Wave Front: GJ 3991 (G 203-47) - A,FALSE,GY_ONEOFF,,,,43540.981,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,16,,,,,
OneOFF_StarSystem_0208,2090,GJ 3991 (G 203-47) - B,Star System No. 208 has now been reached by the Wave Front: GJ 3991 (G 203-47) - B,FALSE,GY_ONEOFF,,,,43541.00183,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,17,,,,,
OneOFF_StarSystem_0209,2100,Alpha Piscis Austrini - B (TW PsA),Star System No. 209 has now been reached by the Wave Front: Alpha Piscis Austrini - B (TW PsA),FALSE,GY_ONEOFF,,,,43544.23173,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,20,,,,,
OneOFF_StarSystem_0210,2110,107 Piscium,Star System No. 210 has now been reached by the Wave Front: 107 Piscium,FALSE,GY_ONEOFF,,,,43548.65125,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,24,,,,,
OneOFF_StarSystem_0211,2120,G 141-36,Star System No. 211 has now been reached by the Wave Front: G 141-36,FALSE,GY_ONEOFF,,,,43563.07863,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,8,,,,,
OneOFF_StarSystem_0212,2130,Gliese 514 (BD+11 2576),Star System No. 212 has now been reached by the Wave Front: Gliese 514 (BD+11 2576),FALSE,GY_ONEOFF,,,,43575.38755,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,20,,,,,
OneOFF_StarSystem_0213,2140,WISE 1738+2732,Star System No. 213 has now been reached by the Wave Front: WISE 1738+2732,FALSE,GY_ONEOFF,,,,43590.655,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,5,,,,,
OneOFF_StarSystem_0214,2150,GJ 4053 (G 258-33),Star System No. 214 has now been reached by the Wave Front: GJ 4053 (G 258-33),FALSE,GY_ONEOFF,,,,43592.62735,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,7,,,,,
OneOFF_StarSystem_0215,2160,WISE J2354+0240,Star System No. 215 has now been reached by the Wave Front: WISE J2354+0240,FALSE,GY_ONEOFF,,,,43608.9175,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,23,,,,,
OneOFF_StarSystem_0216,2170,GJ 4248 (L 499-56),Star System No. 216 has now been reached by the Wave Front: GJ 4248 (L 499-56),FALSE,GY_ONEOFF,,,,43622.797,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,6,,,,,
OneOFF_StarSystem_0217,2180,Mu Cassiopeiae (Gliese 53) - A,Star System No. 217 has now been reached by the Wave Front: Mu Cassiopeiae (Gliese 53) - A,FALSE,GY_ONEOFF,,,,43631.92825,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,15,,,,,
OneOFF_StarSystem_0218,2190,Mu Cassiopeiae (Gliese 53) - B,Star System No. 218 has now been reached by the Wave Front: Mu Cassiopeiae (Gliese 53) - B,FALSE,GY_ONEOFF,,,,43631.94908,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,15,,,,,
OneOFF_StarSystem_0219,2200,Alpha Piscis Austrini - C (LP 876-10),Star System No. 219 has now been reached by the Wave Front: Alpha Piscis Austrini - C (LP 876-10),FALSE,GY_ONEOFF,,,,43633.3162,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,17,,,,,
OneOFF_StarSystem_0220,2210,Vega (Alpha Lyrae),Star System No. 220 has now been reached by the Wave Front: Vega (Alpha Lyrae),FALSE,GY_ONEOFF,,,,43636.31125,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,20,,,,,
OneOFF_StarSystem_0221,2220,VX Arietis (Gliese 109),Star System No. 221 has now been reached by the Wave Front: VX Arietis (Gliese 109),FALSE,GY_ONEOFF,,,,43638.61233,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,22,,,,,
OneOFF_StarSystem_0222,2230,Alpha Piscis Austrini - A (Fomalhaut),Star System No. 222 has now been reached by the Wave Front: Alpha Piscis Austrini - A (Fomalhaut),FALSE,GY_ONEOFF,,,,43665.8965,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,19,,,,,
OneOFF_StarSystem_0223,2240,AN Sextantis (Gliese 382),Star System No. 223 has now been reached by the Wave Front: AN Sextantis (Gliese 382),FALSE,GY_ONEOFF,,,,43669.6951,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,23,,,,,
OneOFF_StarSystem_0224,2250,Gliese 673 (HD 157881),Star System No. 224 has now been reached by the Wave Front: Gliese 673 (HD 157881),FALSE,GY_ONEOFF,,,,43677.40188,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,31,,,,,
OneOFF_StarSystem_0225,2260,SIPS 1259-4336,Star System No. 225 has now been reached by the Wave Front: SIPS 1259-4336,FALSE,GY_ONEOFF,,,,43692.925,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
OneOFF_StarSystem_0226,2270,"LHS 1070 (LP 881-64, GJ 2005) - A","Star System No. 226 has now been reached by the Wave Front: LHS 1070 (LP 881-64, GJ 2005) - A",FALSE,GY_ONEOFF,,,,43700.9605,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,23,,,,,
OneOFF_StarSystem_0227,2280,"LHS 1070 (LP 881-64, GJ 2005) - B","Star System No. 227 has now been reached by the Wave Front: LHS 1070 (LP 881-64, GJ 2005) - B",FALSE,GY_ONEOFF,,,,43700.98133,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,23,,,,,
OneOFF_StarSystem_0228,2290,"LHS 1070 (LP 881-64, GJ 2005) - C","Star System No. 228 has now been reached by the Wave Front: LHS 1070 (LP 881-64, GJ 2005) - C",FALSE,GY_ONEOFF,,,,43701.00217,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,24,,,,,
OneOFF_StarSystem_0229,2300,G 192-13 (GJ 3378),Star System No. 229 has now been reached by the Wave Front: G 192-13 (GJ 3378),FALSE,GY_ONEOFF,,,,43701.87363,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,24,,,,,
OneOFF_StarSystem_0230,2310,Gliese 701 (HD 165222),Star System No. 230 has now been reached by the Wave Front: Gliese 701 (HD 165222),FALSE,GY_ONEOFF,,,,43707.79068,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,30,,,,,
OneOFF_StarSystem_0231,2320,GJ 1093 (G 109-35),Star System No. 231 has now been reached by the Wave Front: GJ 1093 (G 109-35),FALSE,GY_ONEOFF,,,,43724.3365,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,16,,,,,
OneOFF_StarSystem_0232,2330,LP 71-82 (G 227-22),Star System No. 232 has now been reached by the Wave Front: LP 71-82 (G 227-22),FALSE,GY_ONEOFF,,,,43773.38958,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,4,,,,,
OneOFF_StarSystem_0233,2340,WISE 1800+0134,Star System No. 233 has now been reached by the Wave Front: WISE 1800+0134,FALSE,GY_ONEOFF,,,,43791.5425,2019,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,22,,,,,
OneOFF_StarSystem_0234,2350,Gliese 623 - A,Star System No. 234 has now been reached by the Wave Front: Gliese 623 - A,FALSE,GY_ONEOFF,,,,43833.54625,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,3,,,,,
OneOFF_StarSystem_0235,2360,Gliese 623 - B,Star System No. 235 has now been reached by the Wave Front: Gliese 623 - B,FALSE,GY_ONEOFF,,,,43833.56708,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,3,,,,,
OneOFF_StarSystem_0236,2370,WISE J0005+3737,Star System No. 236 has now been reached by the Wave Front: WISE J0005+3737,FALSE,GY_ONEOFF,,,,43875.55,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,14,,,,,
OneOFF_StarSystem_0237,2380,Gliese 54 (CD-68 47) - A,Star System No. 237 has now been reached by the Wave Front: Gliese 54 (CD-68 47) - A,FALSE,GY_ONEOFF,,,,43876.2805,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,15,,,,,
OneOFF_StarSystem_0238,2390,Gliese 54 (CD-68 47) - B,Star System No. 238 has now been reached by the Wave Front: Gliese 54 (CD-68 47) - B,FALSE,GY_ONEOFF,,,,43876.30133,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,15,,,,,
OneOFF_StarSystem_0239,2400,2MASS 0729-39,Star System No. 239 has now been reached by the Wave Front: 2MASS 0729-39,FALSE,GY_ONEOFF,,,,43919.38,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,29,,,,,
OneOFF_StarSystem_0240,2410,GJ 1224 (G 154-44),Star System No. 240 has now been reached by the Wave Front: GJ 1224 (G 154-44),FALSE,GY_ONEOFF,,,,43984.65018,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,2,,,,,
OneOFF_StarSystem_0241,2420,SCR J0740−4257,Star System No. 241 has now been reached by the Wave Front: SCR J0740−4257,FALSE,GY_ONEOFF,,,,43995.89988,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,13,,,,,
OneOFF_StarSystem_0242,2430,"BB Capricorni (Wolf 922, Gliese 831) - A","Star System No. 242 has now been reached by the Wave Front: BB Capricorni (Wolf 922, Gliese 831) - A",FALSE,GY_ONEOFF,,,,43996.0825,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,14,,,,,
OneOFF_StarSystem_0243,2440,"BB Capricorni (Wolf 922, Gliese 831) - B","Star System No. 243 has now been reached by the Wave Front: BB Capricorni (Wolf 922, Gliese 831) - B",FALSE,GY_ONEOFF,,,,43996.10333,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,14,,,,,
OneOFF_StarSystem_0244,2450,Gliese 257 (CD-44 3045) - A,Star System No. 244 has now been reached by the Wave Front: Gliese 257 (CD-44 3045) - A,FALSE,GY_ONEOFF,,,,44068.18285,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,25,,,,,
OneOFF_StarSystem_0245,2460,Gliese 257 (CD-44 3045) - B,Star System No. 245 has now been reached by the Wave Front: Gliese 257 (CD-44 3045) - B,FALSE,GY_ONEOFF,,,,44068.20368,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,25,,,,,
OneOFF_StarSystem_0246,2470,GJ 1151 (G 122-49),Star System No. 246 has now been reached by the Wave Front: GJ 1151 (G 122-49),FALSE,GY_ONEOFF,,,,44069.49775,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,26,,,,,
OneOFF_StarSystem_0247,2480,Gliese 480.1 (L 399-68),Star System No. 247 has now been reached by the Wave Front: Gliese 480.1 (L 399-68),FALSE,GY_ONEOFF,,,,44081.44143,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,7,,,,,
OneOFF_StarSystem_0248,2490,Pi3 Orionis (Tabit),Star System No. 248 has now been reached by the Wave Front: Pi3 Orionis (Tabit),FALSE,GY_ONEOFF,,,,44100.544,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,26,,,,,
OneOFF_StarSystem_0249,2500,Gliese 486 (Wolf 437/Gar),Star System No. 249 has now been reached by the Wave Front: Gliese 486 (Wolf 437/Gar),FALSE,GY_ONEOFF,,,,44113.18165,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,9,,,,,
OneOFF_StarSystem_0250,2510,2MASS J21481628+4003593,Star System No. 250 has now been reached by the Wave Front: 2MASS J21481628+4003593,FALSE,GY_ONEOFF,,,,44120.2675,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,16,,,,,
OneOFF_StarSystem_0251,2520,Gliese 793 (G 262-15),Star System No. 251 has now been reached by the Wave Front: Gliese 793 (G 262-15),FALSE,GY_ONEOFF,,,,44122.6051,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,18,,,,,
OneOFF_StarSystem_0252,2530,GJ 1154 (G 13-22),Star System No. 252 has now been reached by the Wave Front: GJ 1154 (G 13-22),FALSE,GY_ONEOFF,,,,44123.51823,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,19,,,,,
OneOFF_StarSystem_0253,2540,Gliese 300 (L 674-15),Star System No. 253 has now been reached by the Wave Front: Gliese 300 (L 674-15),FALSE,GY_ONEOFF,,,,44157.88825,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,22,,,,,
OneOFF_StarSystem_0254,2550,"G 99-47 (EGGR 290, GJ 1087)","Star System No. 254 has now been reached by the Wave Front: G 99-47 (EGGR 290, GJ 1087)",FALSE,GY_ONEOFF,,,,44158.2535,2020,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,23,,,,,
OneOFF_StarSystem_0255,2560,Gliese 686,Star System No. 255 has now been reached by the Wave Front: Gliese 686,FALSE,GY_ONEOFF,,,,44209.0963,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,13,,,,,
OneOFF_StarSystem_0256,2570,"Gliese 293 (LAWD 26, L 97-12)","Star System No. 256 has now been reached by the Wave Front: Gliese 293 (LAWD 26, L 97-12)",FALSE,GY_ONEOFF,,,,44220.30948,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,24,,,,,
OneOFF_StarSystem_0257,2580,UGPS J0521+3640,Star System No. 257 has now been reached by the Wave Front: UGPS J0521+3640,FALSE,GY_ONEOFF,,,,44237.1475,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,10,,,,,
OneOFF_StarSystem_0258,2590,p Eridani (Gliese 66) - A,Star System No. 258 has now been reached by the Wave Front: p Eridani (Gliese 66) - A,FALSE,GY_ONEOFF,,,,44252.99935,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,25,,,,,
OneOFF_StarSystem_0259,2600,p Eridani (Gliese 66) - B,Star System No. 259 has now been reached by the Wave Front: p Eridani (Gliese 66) - B,FALSE,GY_ONEOFF,,,,44253.02018,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,26,,,,,
OneOFF_StarSystem_0260,2610,L 173-19,Star System No. 260 has now been reached by the Wave Front: L 173-19,FALSE,GY_ONEOFF,,,,44276.66755,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,21,,,,,
OneOFF_StarSystem_0261,2620,Gliese 884 (HD 217357),Star System No. 261 has now been reached by the Wave Front: Gliese 884 (HD 217357),FALSE,GY_ONEOFF,,,,44295.66055,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,9,,,,,
OneOFF_StarSystem_0262,2630,Gliese 48 (Ross 318),Star System No. 262 has now been reached by the Wave Front: Gliese 48 (Ross 318),FALSE,GY_ONEOFF,,,,44296.68325,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,10,,,,,
OneOFF_StarSystem_0263,2640,WISEPC J115013.88+630240.7,Star System No. 263 has now been reached by the Wave Front: WISEPC J115013.88+630240.7,FALSE,GY_ONEOFF,,,,44302.8925,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,16,,,,,
OneOFF_StarSystem_0264,2650,Gliese 747 (G 207-16) - A,Star System No. 264 has now been reached by the Wave Front: Gliese 747 (G 207-16) - A,FALSE,GY_ONEOFF,,,,44399.3185,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,22,,,,,
OneOFF_StarSystem_0265,2660,Gliese 747 (G 207-16) - B,Star System No. 265 has now been reached by the Wave Front: Gliese 747 (G 207-16) - B,FALSE,GY_ONEOFF,,,,44399.33933,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,22,,,,,
OneOFF_StarSystem_0266,2670,2MASS 0348-6022,Star System No. 266 has now been reached by the Wave Front: 2MASS 0348-6022,FALSE,GY_ONEOFF,,,,44408.815,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,31,,,,,
OneOFF_StarSystem_0267,2680,Chi Draconis - A,Star System No. 267 has now been reached by the Wave Front: Chi Draconis - A,FALSE,GY_ONEOFF,,,,44412.4675,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,4,,,,,
OneOFF_StarSystem_0268,2690,Chi Draconis - B,Star System No. 268 has now been reached by the Wave Front: Chi Draconis - B,FALSE,GY_ONEOFF,,,,44412.48833,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,4,,,,,
OneOFF_StarSystem_0269,2700,"WD 2359-434 (LAWD 96, Gliese 915)","Star System No. 269 has now been reached by the Wave Front: WD 2359-434 (LAWD 96, Gliese 915)",FALSE,GY_ONEOFF,,,,44414.659,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,6,,,,,
OneOFF_StarSystem_0270,2710,Mu Herculis - Aa,Star System No. 270 has now been reached by the Wave Front: Mu Herculis - Aa,FALSE,GY_ONEOFF,,,,44422.32925,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,14,,,,,
OneOFF_StarSystem_0271,2720,Mu Herculis - Ab,Star System No. 271 has now been reached by the Wave Front: Mu Herculis - Ab,FALSE,GY_ONEOFF,,,,44422.35008,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,14,,,,,
OneOFF_StarSystem_0272,2730,Mu Herculis - B,Star System No. 272 has now been reached by the Wave Front: Mu Herculis - B,FALSE,GY_ONEOFF,,,,44422.37092,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,14,,,,,
OneOFF_StarSystem_0273,2740,Mu Herculis - C,Star System No. 273 has now been reached by the Wave Front: Mu Herculis - C,FALSE,GY_ONEOFF,,,,44422.39175,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,14,,,,,
OneOFF_StarSystem_0274,2750,Wolf 489,Star System No. 274 has now been reached by the Wave Front: Wolf 489,FALSE,GY_ONEOFF,,,,44436.17223,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,28,,,,,
OneOFF_StarSystem_0275,2760,GJ 1227 (G 227-29),Star System No. 275 has now been reached by the Wave Front: GJ 1227 (G 227-29),FALSE,GY_ONEOFF,,,,44436.574,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,28,,,,,
OneOFF_StarSystem_0276,2770,GJ 1289 (G 130-4),Star System No. 276 has now been reached by the Wave Front: GJ 1289 (G 130-4),FALSE,GY_ONEOFF,,,,44450.81875,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,11,,,,,
OneOFF_StarSystem_0277,2780,Gliese 185 (HD 32450) - A,Star System No. 277 has now been reached by the Wave Front: Gliese 185 (HD 32450) - A,FALSE,GY_ONEOFF,,,,44451.40315,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,12,,,,,
OneOFF_StarSystem_0278,2790,Gliese 185 (HD 32450) - B,Star System No. 278 has now been reached by the Wave Front: Gliese 185 (HD 32450) - B,FALSE,GY_ONEOFF,,,,44451.42398,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,9,12,,,,,
OneOFF_StarSystem_0279,2800,SCR 1138-7721,Star System No. 279 has now been reached by the Wave Front: SCR 1138-7721,FALSE,GY_ONEOFF,,,,44470.7614,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,1,,,,,
OneOFF_StarSystem_0280,2810,SCR J1546−5534 - A,Star System No. 280 has now been reached by the Wave Front: SCR J1546−5534 - A,FALSE,GY_ONEOFF,,,,44492.8225,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,23,,,,,
OneOFF_StarSystem_0281,2820,SCR J1546−5534 - B,Star System No. 281 has now been reached by the Wave Front: SCR J1546−5534 - B,FALSE,GY_ONEOFF,,,,44492.84333,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,10,23,,,,,
OneOFF_StarSystem_0282,2830,2MASS J00345157+0523050,Star System No. 282 has now been reached by the Wave Front: 2MASS J00345157+0523050,FALSE,GY_ONEOFF,,,,44514.7375,2021,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,11,14,,,,,
OneOFF_StarSystem_0283,2840,TYC 3980-1081-1 - A (IRAS 21500+5903),Star System No. 283 has now been reached by the Wave Front: TYC 3980-1081-1 - A (IRAS 21500+5903),FALSE,GY_ONEOFF,,,,44570.986,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,9,,,,,
OneOFF_StarSystem_0284,2850,TYC 3980-1081-1 - B (UCAC4 747-070768),Star System No. 284 has now been reached by the Wave Front: TYC 3980-1081-1 - B (UCAC4 747-070768),FALSE,GY_ONEOFF,,,,44571.00683,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,10,,,,,
OneOFF_StarSystem_0285,2860,Beta Canum Venaticorum (Chara),Star System No. 285 has now been reached by the Wave Front: Beta Canum Venaticorum (Chara),FALSE,GY_ONEOFF,,,,44581.9435,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,1,20,,,,,
OneOFF_StarSystem_0286,2870,Gliese 232 (Ross 64),Star System No. 286 has now been reached by the Wave Front: Gliese 232 (Ross 64),FALSE,GY_ONEOFF,,,,44607.73015,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,2,15,,,,,
OneOFF_StarSystem_0287,2880,Gliese 618 (CD-37 10765) - A,Star System No. 287 has now been reached by the Wave Front: Gliese 618 (CD-37 10765) - A,FALSE,GY_ONEOFF,,,,44629.68168,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,9,,,,,
OneOFF_StarSystem_0288,2890,Gliese 618 (CD-37 10765) - B,Star System No. 288 has now been reached by the Wave Front: Gliese 618 (CD-37 10765) - B,FALSE,GY_ONEOFF,,,,44629.70251,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,9,,,,,
OneOFF_StarSystem_0289,2900,"Gliese 318 (CD-32 5613, LAWD 28)","Star System No. 289 has now been reached by the Wave Front: Gliese 318 (CD-32 5613, LAWD 28)",FALSE,GY_ONEOFF,,,,44636.21965,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,3,16,,,,,
OneOFF_StarSystem_0290,2910,61 Virginis,Star System No. 290 has now been reached by the Wave Front: 61 Virginis,FALSE,GY_ONEOFF,,,,44655.724,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,4,,,,,
OneOFF_StarSystem_0291,2920,GJ 1276 (EGGR 453),Star System No. 291 has now been reached by the Wave Front: GJ 1276 (EGGR 453),FALSE,GY_ONEOFF,,,,44658.4999,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,7,,,,,
OneOFF_StarSystem_0292,2930,Gliese 493.1 (Wolf 461),Star System No. 292 has now been reached by the Wave Front: Gliese 493.1 (Wolf 461),FALSE,GY_ONEOFF,,,,44667.77725,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,4,16,,,,,
OneOFF_StarSystem_0293,2940,GJ 3454 (G 89-32) - A,Star System No. 293 has now been reached by the Wave Front: GJ 3454 (G 89-32) - A,FALSE,GY_ONEOFF,,,,44704.6675,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,23,,,,,
OneOFF_StarSystem_0294,2950,GJ 3454 (G 89-32) - B,Star System No. 294 has now been reached by the Wave Front: GJ 3454 (G 89-32) - B,FALSE,GY_ONEOFF,,,,44704.68833,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,5,23,,,,,
OneOFF_StarSystem_0295,2960,CWISEP 0402-2651,Star System No. 295 has now been reached by the Wave Front: CWISEP 0402-2651,FALSE,GY_ONEOFF,,,,44722.93,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,10,,,,,
OneOFF_StarSystem_0296,2970,Gliese 877 (L 49-19),Star System No. 296 has now been reached by the Wave Front: Gliese 877 (L 49-19),FALSE,GY_ONEOFF,,,,44730.6733,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,18,,,,,
OneOFF_StarSystem_0297,2980,CD Ceti (GJ 1057),Star System No. 297 has now been reached by the Wave Front: CD Ceti (GJ 1057),FALSE,GY_ONEOFF,,,,44734.618,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,22,,,,,
OneOFF_StarSystem_0298,2990,Zeta Tucanae,Star System No. 298 has now been reached by the Wave Front: Zeta Tucanae,FALSE,GY_ONEOFF,,,,44742.28825,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,6,30,,,,,
OneOFF_StarSystem_0299,3000,LP 502-56 (NLTT 40406),Star System No. 299 has now been reached by the Wave Front: LP 502-56 (NLTT 40406),FALSE,GY_ONEOFF,,,,44754.70675,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,12,,,,,
OneOFF_StarSystem_0300,3010,WISE 1647+5632,Star System No. 300 has now been reached by the Wave Front: WISE 1647+5632,FALSE,GY_ONEOFF,,,,44759.455,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,7,17,,,,,
OneOFF_StarSystem_0301,3020,CWISE 0617+1945 - A,Star System No. 301 has now been reached by the Wave Front: CWISE 0617+1945 - A,FALSE,GY_ONEOFF,,,,44788.675,2022,TRUE,TRUE,FALSE,OneOFF_StarSystem,6,8,15,,,,,
